title	date	location	filename	url
finstermunz (old) ii, tyrol, austro-hungary	1890	Austro-Hungary	2002711024.jpg	http://www.loc.gov/item/2002711024/
old city gate, st. augustine	1898	US	2008678223.jpg	http://www.loc.gov/item/2008678223/
the ravine, ii, el cantara, algeria	1899	Algeria	2001697867.jpg	http://www.loc.gov/item/2001697867/
the spa hotel, tunbridge wells, england	1890	UK	2002708205.jpg	http://www.loc.gov/item/2002708205/
a hardanger girl, hardanger fjord, norway	1890	Norway	2001699480.jpg	http://www.loc.gov/item/2001699480/
furka pass and rhöne glacier, bernese oberland, switzerland	1890	Switzerland	2001701284.jpg	http://www.loc.gov/item/2001701284/
the french broad at jack's run, north carolina	1902	US	2008679598.jpg	http://www.loc.gov/item/2008679598/
nowo (i.e. nowy) zjazd street, warsaw, russia (i.e. warsaw, poland)	1890	Germany	2001697534.jpg	http://www.loc.gov/item/2001697534/
ploenlein, rothenburg (i.e. ob der tauber), bavaria, germany	1890	Germany	2002696185.jpg	http://www.loc.gov/item/2002696185/
tintern abbey, interior looking e.	1890	Wales	00650762.jpg	http://www.loc.gov/item/00650762/
peasants grinding corn at jerusalem, holy land	1890	Holy Land	2002725081.jpg	http://www.loc.gov/item/2002725081/
castle yard, wartburg, thuringia, germany	1890	Germany	2002720779.jpg	http://www.loc.gov/item/2002720779/
middleton dale, derbyshire, england	1890	UK	2002696701.jpg	http://www.loc.gov/item/2002696701/
marbihan gate, lorient, france	1890	France	2001698415.jpg	http://www.loc.gov/item/2001698415/
st. catherine's chapel, abbotsbury, england	1890	UK	2002696351.jpg	http://www.loc.gov/item/2002696351/
henderson street west, bridge of allan, scotland	1890	Scotland	2001703597.jpg	http://www.loc.gov/item/2001703597/
spalato, diocletian's palace, the peristyle, dalmatia, austro-hungary	1890	Austro-Hungary	2002710818.jpg	http://www.loc.gov/item/2002710818/
hotel bauer grunewald, venice, italy	1890	Italy	2001701050.jpg	http://www.loc.gov/item/2001701050/
general view, hildesheim, hanover, germany	1890	Germany	2002713737.jpg	http://www.loc.gov/item/2002713737/
imperial palace, theater and cathedral, alsace lorraine, germany	1890	Germany	2002695087.jpg	http://www.loc.gov/item/2002695087/
kairo, jardin du prince hussein	1890	Egypt	2017657715.jpg	http://www.loc.gov/item/2017657715/
franzenbad, lake in the park, carlsbad, bohemia, austro-hungary	1890	Austro-Hungary	2002708481.jpg	http://www.loc.gov/item/2002708481/
loch achray and ben venue, trossachs, scotland	1890	Scotland	2002695068.jpg	http://www.loc.gov/item/2002695068/
from mount ephraim, tunbridge wells, england	1890	UK	2002708194.jpg	http://www.loc.gov/item/2002708194/
ramsey, sulby glen, upper falls, isle of man	1890	UK	2002697055.jpg	http://www.loc.gov/item/2002697055/
morschach and axenstein, lake lucerne, switzerland	1890	Switzerland	2001703128.jpg	http://www.loc.gov/item/2001703128/
konigstein in the taunus, frankfort on main (i.e. frankfurt am main), germany	1890	Germany	2002713672.jpg	http://www.loc.gov/item/2002713672/
beatenburg (i.e., beatenberg), view of jungfrau, monch and eiger, bernese oberland, switzerland	1890	Switzerland	2001701115.jpg	http://www.loc.gov/item/2001701115/
johannisberg, bielefield (i.e., bielefeld), westphalia, germany	1890	Germany	2002720811.jpg	http://www.loc.gov/item/2002720811/
from south, arrochar, scotland	1890	Scotland	2001703578.jpg	http://www.loc.gov/item/2001703578/
via guioco della palla, san remo, riviera	1890	France	2001699341.jpg	http://www.loc.gov/item/2001699341/
einsiedeln, interior of church, lake lucerne, switzerland	1890	Switzerland	2001703082.jpg	http://www.loc.gov/item/2001703082/
sharpham on the dart, dartmouth, england	1890	UK	2002696644.jpg	http://www.loc.gov/item/2002696644/
ruins of the castle of arques, dieppe, france	1890	France	2001698100.jpg	http://www.loc.gov/item/2001698100/
hestmando, nordland, norway	1890	Norway	2001700704.jpg	http://www.loc.gov/item/2001700704/
picking oranges	1902	US	2008679609.jpg	http://www.loc.gov/item/2008679609/
alexandre dumas' monument, paris, france	1890	France	2001698550.jpg	http://www.loc.gov/item/2001698550/
fraueninsel, chiemsee, upper bavaria, germany	1890	Germany	2002696214.jpg	http://www.loc.gov/item/2002696214/
sassnitz, from the schwedenstrasse, isle of rugen, germany	1890	Germany	2002720542.jpg	http://www.loc.gov/item/2002720542/
trafoi hotel and post, tyrol, austro-hungary	1890	Austro-Hungary	2002711136.jpg	http://www.loc.gov/item/2002711136/
place royal, spa, belgium	1890	Belgium	2001697975.jpg	http://www.loc.gov/item/2001697975/
the ribble at horton, yorkshire, england	1890	UK	2002708317.jpg	http://www.loc.gov/item/2002708317/
selvefos (i.e., sivlefossen)  [sognefjord area, norway]	1890	Norway	2001699592.jpg	http://www.loc.gov/item/2001699592/
wassen, view of the three tracks, st. gotthard railway, switzerland	1890	Switzerland	2001703201.jpg	http://www.loc.gov/item/2001703201/
sultan bajazid's (i.e., beyazit's) mosque, constantinople, turkey	1890	Turkey	2001699438.jpg	http://www.loc.gov/item/2001699438/
alexandrie, le canal mahmoudieh	1890	Egypt	2017657129.jpg	http://www.loc.gov/item/2017657129/
cove, lulworth, england	1890	UK	2002696994.jpg	http://www.loc.gov/item/2002696994/
cathedral, glasgow, scotland	1890	Scotland	2001706003.jpg	http://www.loc.gov/item/2001706003/
la buvette du pré, luchon, pyrenees, france	1890	France	2001698679.jpg	http://www.loc.gov/item/2001698679/
maria-wörth on wörthersee, carinthia, austro-hungary	1890	Austro-Hungary	2002710727.jpg	http://www.loc.gov/item/2002710727/
riefenbachsfall, harzburg, hartz, germany	1890	Germany	2002713808.jpg	http://www.loc.gov/item/2002713808/
soldiers' and sailors' monument, cleveland	1900	US	2008679520.jpg	http://www.loc.gov/item/2008679520/
mt. hermon and plain of tabor, holy land, (i.e., lebanon and syria)	1890	Holy Land	2002725039.jpg	http://www.loc.gov/item/2002725039/
engelberg valley, arni alp, bernese oberland, switzerland	1890	Switzerland	2001702410.jpg	http://www.loc.gov/item/2001702410/
st. sophia cathedral, kiev, russia, (i.e., ukraine)	1890	Ukraine	2001697426.jpg	http://www.loc.gov/item/2001697426/
castle and church, bude, cornwall, england	1890	UK	2002696582.jpg	http://www.loc.gov/item/2002696582/
chapel bridge and view of pilatus, lucerne, switzerland	1890	Switzerland	2002696078.jpg	http://www.loc.gov/item/2002696078/
le cantal, le lioran, hotels, auvergne mountains, france	1890	France	2001697563.jpg	http://www.loc.gov/item/2001697563/
church and old town, royat, france	1890	France	2001698696.jpg	http://www.loc.gov/item/2001698696/
town hall from the east, breslau, silesia, germany (i.e., wrocław, poland)	1890	Germany	2002720684.jpg	http://www.loc.gov/item/2002720684/
brixham, england	1890	UK	2002696428.jpg	http://www.loc.gov/item/2002696428/
"steamship ""normannia"", algiers, algeria"	1899	Algeria	2001697830.jpg	http://www.loc.gov/item/2001697830/
ryde, hotels and coaches, isle of wight, england	1890	UK	2002708252.jpg	http://www.loc.gov/item/2002708252/
oetz valley, view from hochjoch hotel with the wildspitze, tyrol, austro-hungary	1890	Austro-Hungary	2002711073.jpg	http://www.loc.gov/item/2002711073/
the savannah river	1900	US	2008678274.jpg	http://www.loc.gov/item/2008678274/
the doges' palace, venice, italy	1890	Italy	2001700991.jpg	http://www.loc.gov/item/2001700991/
hotel, salines and villa des bains, bex, vaud, canton of, switzerland	1890	Switzerland	2001703344.jpg	http://www.loc.gov/item/2001703344/
gloucester. cathedral from church tower	1890	UK	2017659700.jpg	http://www.loc.gov/item/2017659700/
chalet bei davos, no. 2	1890	Switzerland	2017651760.jpg	http://www.loc.gov/item/2017651760/
the mountain and fort du roule, cherbourg, france	1890	France	2001697641.jpg	http://www.loc.gov/item/2001697641/
athènes. theatre d' herode	1890	Greece	2017658111.jpg	http://www.loc.gov/item/2017658111/
princess gardens, torquay, england	1890	UK	2002708170.jpg	http://www.loc.gov/item/2002708170/
ships in the harbor, hamburg, germany	1890	Germany	2002713696.jpg	http://www.loc.gov/item/2002713696/
on bay shell road, mobile, alabama	1901	US	2008678156.jpg	http://www.loc.gov/item/2008678156/
swallow falls, fairy glen, bettws-y-coed (i.e. betws), wales	1890	Wales	2001703436.jpg	http://www.loc.gov/item/2001703436/
spalato, general view, dalmatia, austro-hungary	1890	Austro-Hungary	2002710813.jpg	http://www.loc.gov/item/2002710813/
axenfels, general view, lake lucerne, switzerland	1890	Switzerland	2001703066.jpg	http://www.loc.gov/item/2001703066/
the black watch monument, aberfeldy, scotland	1890	Scotland	2001703573.jpg	http://www.loc.gov/item/2001703573/
worcester college, oxford, england	1890	UK	2002708035.jpg	http://www.loc.gov/item/2002708035/
peking. summerpalace, marbleboat	1890	China	2017658054.jpg	http://www.loc.gov/item/2017658054/
court and church of the castle and the criminal tribunal, konigsberg, east prussia, germany (i.e., kaliningrad, kaliningradskai︠a︡ oblastʹ, russia)	1890	Germany	2002714016.jpg	http://www.loc.gov/item/2002714016/
gothard hospice, lake lucerne, switzerland	1890	Switzerland	2001703089.jpg	http://www.loc.gov/item/2001703089/
tay valley from kinnoul hill, scotland	1890	Scotland	2002695063.jpg	http://www.loc.gov/item/2002695063/
view of gaisberg and kapuzinerberg, salzburg, austro-hungary	1890	Austro-Hungary	2002710956.jpg	http://www.loc.gov/item/2002710956/
kapellbrücke and wasserturm, lucerne, switzerland	1890	Switzerland	2001703123.jpg	http://www.loc.gov/item/2001703123/
the bourse, hamburg, germany	1890	Germany	2002713679.jpg	http://www.loc.gov/item/2002713679/
prachatitz, bohemian switzerland, bohemia, austro-hungary	1890	Austro-Hungary	2002708465.jpg	http://www.loc.gov/item/2002708465/
old church at pueblo of acoma, n.m.	1902	US	2008679602.jpg	http://www.loc.gov/item/2008679602/
the konigsstuhl, with fisher huts, stubbenkammer, isle of rugen, germany	1890	Germany	2002720549.jpg	http://www.loc.gov/item/2002720549/
reichenbach, the upper falls, lighted by bengal lights, bernese oberland, switzerland	1890	Switzerland	2001701237.jpg	http://www.loc.gov/item/2001701237/
view from the bridge, constantinople, turkey	1890	Turkey	2001699433.jpg	http://www.loc.gov/item/2001699433/
titisee, general view, black forest, baden, germany	1890	Germany	2002713550.jpg	http://www.loc.gov/item/2002713550/
sylvan lake, south dakota	1901	US	2008678290.jpg	http://www.loc.gov/item/2008678290/
glasgow university, [glasgow, scotland]	1890	Scotland	2001706008.jpg	http://www.loc.gov/item/2001706008/
regensburgerhutte with geisslergruppe, tyrol, austro-hungary	1890	Austro-Hungary	2002711097.jpg	http://www.loc.gov/item/2002711097/
ambleside, stepping stones, lake district, england	1890	UK	2002696835.jpg	http://www.loc.gov/item/2002696835/
general view from mount of the capuchins, turin, italy	1890	Italy	2001700975.jpg	http://www.loc.gov/item/2001700975/
in ulsfjorden (i.e., ullsfjorden), kjosen, norway	1890	Norway	2001699599.jpg	http://www.loc.gov/item/2001699599/
general view of the cedars of lebanon, lebanon, holy land	1890	Holy Land	2002725032.jpg	http://www.loc.gov/item/2002725032/
harbor, clovelly, england	1890	UK	2002696566.jpg	http://www.loc.gov/item/2002696566/
ohinemutu poi dancers at carved house	1890	New Zealand	2017657821.jpg	http://www.loc.gov/item/2017657821/
st. jean de luz, from ste. barbe, pyrenees, france	1890	France	2001698672.jpg	http://www.loc.gov/item/2001698672/
festsaal building, munich, bavaria, germany	1890	Germany	2002696136.jpg	http://www.loc.gov/item/2002696136/
hahnenklee, hartz, germany	1890	Germany	2002713803.jpg	http://www.loc.gov/item/2002713803/
rue chapeau rouge, from the place richelieu, bordeaux, france	1890	France	2001697587.jpg	http://www.loc.gov/item/2001697587/
box cañon, ouray, colorado	1898	US	2008676324.jpg	http://www.loc.gov/item/2008676324/
high bridge at holtenau, kiel, schleswig-holstein, germany	1890	Germany	2002720660.jpg	http://www.loc.gov/item/2002720660/
general view, bayeux, france	1890	France	2001697568.jpg	http://www.loc.gov/item/2001697568/
st. mary redcliffe, bristol, england	1890	UK	2002696423.jpg	http://www.loc.gov/item/2002696423/
king harry passage, near falmouth, cornwall, england	1890	UK	2002696589.jpg	http://www.loc.gov/item/2002696589/
gotha, with inselberg, thuringia, germany	1890	Germany	2002720725.jpg	http://www.loc.gov/item/2002720725/
petit trianon, the diary (i.e., dairy), versailles, france	1890	France	2001698737.jpg	http://www.loc.gov/item/2001698737/
teufelskule, rostock, mecklenburg-schwerin, germany	1890	Germany	2002713946.jpg	http://www.loc.gov/item/2002713946/
hochbrucke square, copenhagen, denmark	1890	Denmark	2001697991.jpg	http://www.loc.gov/item/2001697991/
shanklin, chine, isle of wight, england	1890	UK	2002708259.jpg	http://www.loc.gov/item/2002708259/
ortler territory, the hohen tauren (i.e., hohentauern), seen from sonnblick, tyrol, austro-hungary	1890	Austro-Hungary	2002711078.jpg	http://www.loc.gov/item/2002711078/
burnham beeches, london and suburbs, england	1890	UK	2002696970.jpg	http://www.loc.gov/item/2002696970/
park of hotel lido, riva, lake garda, italy	1890	Italy	2001700830.jpg	http://www.loc.gov/item/2001700830/
kairo, marchands ambulants	1890	Egypt	2017657437.jpg	http://www.loc.gov/item/2017657437/
zara, water front, dalmatia, austro-hungary	1890	Austro-Hungary	2002710844.jpg	http://www.loc.gov/item/2002710844/
upper engadine, viamala, grisons, switzerland	1890	Switzerland	2001703031.jpg	http://www.loc.gov/item/2001703031/
a california orange tree	1898	US	2008678101.jpg	http://www.loc.gov/item/2008678101/
station road, colwyn bay, wales	1890	Wales	2001703461.jpg	http://www.loc.gov/item/2001703461/
the lardy spring, vichy, france	1890	France	2001699258.jpg	http://www.loc.gov/item/2001699258/
from the pier, southwold, england	1890	UK	2002708127.jpg	http://www.loc.gov/item/2002708127/
dusseldorf from the rhine, the rhine, germany	1890	Germany	2002714104.jpg	http://www.loc.gov/item/2002714104/
from roches royal hotel, glengariff harbor. county cork, ireland	1890	Ireland	2002717378.jpg	http://www.loc.gov/item/2002717378/
general view, cette, france	1890	France	2001697616.jpg	http://www.loc.gov/item/2001697616/
"library of congress. ""lyric poetry"", by h.o. walker"	1901	US	2008679710.jpg	http://www.loc.gov/item/2008679710/
cathedral and notre dame de la garde, marseilles, france	1890	France	2001698449.jpg	http://www.loc.gov/item/2001698449/
ulverston. conishead priory	1890	UK	2017659757.jpg	http://www.loc.gov/item/2017659757/
tintagel, king arthur's castle from valley, i, cornwall, england	1890	UK	2002696618.jpg	http://www.loc.gov/item/2002696618/
bandak's canal, telemarken (i.e, telemark), norway	1890	Norway	2001700758.jpg	http://www.loc.gov/item/2001700758/
nassau hall, princeton university	1903	US	2008679655.jpg	http://www.loc.gov/item/2008679655/
shelbourne hotel, dublin. county dublin, ireland	1890	Ireland	2002717397.jpg	http://www.loc.gov/item/2002717397/
the terrace, linderhof castle, upper bavaria, germany	1890	Germany	2002696248.jpg	http://www.loc.gov/item/2002696248/
gmunden, seen from the calvarienberg, upper austria, austro-hungary	1890	Austro-Hungary	2002708432.jpg	http://www.loc.gov/item/2002708432/
westerheim (i.e., weszterheim), tatra, austro-hungary	1890	Austro-Hungary	2002710901.jpg	http://www.loc.gov/item/2002710901/
mill, east lyn, lynton and lynmouth, england	1890	UK	2002697009.jpg	http://www.loc.gov/item/2002697009/
coates memorial church, paisley, scotland	1890	Scotland	2002695034.jpg	http://www.loc.gov/item/2002695034/
gemmi, hotel wildstrubel, bernese oberland, switzerland	1890	Switzerland	2001701149.jpg	http://www.loc.gov/item/2001701149/
scheidegg, general view, rigi, switzerland	1890	Switzerland	2001703174.jpg	http://www.loc.gov/item/2001703174/
"the ""victory"" (nelson's flagship), stern, portsmouth, england"	1890	UK	2002708062.jpg	http://www.loc.gov/item/2002708062/
new town hall, brunswick (i.e., braunschweig), germany	1890	Germany	2002713784.jpg	http://www.loc.gov/item/2002713784/
elise's fountain, aachen, the rhine, germany	1890	Germany	2002714041.jpg	http://www.loc.gov/item/2002714041/
mumbles head lighthouse, mumbles, wales	1890	Wales	2001703524.jpg	http://www.loc.gov/item/2001703524/
fountain and breiter weg, madgeburg [i.e. magdeburg], german saxony, germany	1890	Germany	2002720637.jpg	http://www.loc.gov/item/2002720637/
from the grange of queen hortense, cauterets, pyrenees, france	1890	France	2001698625.jpg	http://www.loc.gov/item/2001698625/
north point and hengst, helgoland, germany	1890	Germany	2002713854.jpg	http://www.loc.gov/item/2002713854/
